"GeneID"	"TaxID"	"Taxon"	"qvalue"	"LRT"	"omega0"	"omega2"
"ENSDARG00000030463"	41665	"Neopterygii"	1	2.87389867905586	0.0525202947779156	3.43579225537881
"ENSDARG00000030463"	1489341	"Osteoglossocephalai"	1	9.16348653845489e-06	0.0525313301635035	1.00002980993136
"ENSDARG00000030463"	186625	"Clupeocephala"	1	1.8507125787437e-07	0.0527846627979389	1
"ENSDARG00000030463"	186634	"Otomorpha"	1	6.90852175466716e-07	0.052705390728629	1
"ENSDARG00000030463"	186626	"Otophysi"	1	0.144014533107111	0.0526961036408781	3.42591712294259
"ENSDARG00000070447"	7898	"Actinopterygii"	1	0.29207364407921	0.0260264480293825	2.61585667725847
"ENSDARG00000070447"	41665	"Neopterygii"	1	5.23141352459788e-09	0.0260962170549463	1
"ENSDARG00000070447"	1489341	"Osteoglossocephalai"	1	0	0.0260962850525596	1
"ENSDARG00000070447"	186625	"Clupeocephala"	1	2.84271663986146e-08	0.0259753518933423	1
"ENSDARG00000070447"	186634	"Otomorpha"	1	8.94942786544561e-10	0.0260961342597379	1
"ENSDARG00000070447"	186626	"Otophysi"	1	1.66255631484091e-08	0.0260960202339788	1
"ENSDARG00000036109"	7898	"Actinopterygii"	1	1.71842045163066	0.0761645907193027	2.81622339374515
"ENSDARG00000036109"	1489341	"Osteoglossocephalai"	1	1.490668811668	0.0770835178656886	3.3373272375791
"ENSDARG00000036109"	186625	"Clupeocephala"	1	0.768417468265397	0.0771556249918398	2.95382664124202
"ENSDARG00000036109"	186634	"Otomorpha"	1	0.104404591824277	0.077070356501116	3.20053251166553
"ENSDARG00000036109"	186626	"Otophysi"	0.421044875116511	6.56216107965156	0.0769466949069859	32.5384637710269
"ENSDARG00000029612"	7898	"Actinopterygii"	0.00364222258789685	18.8232625091914	0.125284871940742	41.2117845342378
"ENSDARG00000029612"	41665	"Neopterygii"	1	2.79901582353341	0.125052181990842	18.8024283884766
"ENSDARG00000029612"	1489341	"Osteoglossocephalai"	0.128163456655134	9.72939190187026	0.125131981130568	22.0155832844364
"ENSDARG00000029612"	186625	"Clupeocephala"	1	6.54836185276508e-10	0.125267245669334	1
"ENSDARG00000029612"	186634	"Otomorpha"	0.251408104565469	7.94295685422549	0.125104507061912	45.6881915486637
"ENSDARG00000029612"	186626	"Otophysi"	1	1.10900145955384e-07	0.125267411608953	1
"ENSDARG00000075759"	1489341	"Osteoglossocephalai"	1	0.0222007139673224	0.0427434680298249	2.79298541619368
"ENSDARG00000075759"	186625	"Clupeocephala"	1	1.65382516570389e-08	0.0428349544919829	1
"ENSDARG00000075759"	186634	"Otomorpha"	1	0.970552383878385	0.0426852534558582	3.32549739673418
"ENSDARG00000075759"	186626	"Otophysi"	1	0	0.0428352725065549	1
"ENSDARG00000057635"	41665	"Neopterygii"	0.00385393964298725	18.6863366875477	0.134246605374849	6.1163776492008
"ENSDARG00000057635"	1489341	"Osteoglossocephalai"	0.212272889898506	8.39362008876924	0.134437252101094	25.3067696648631
"ENSDARG00000057635"	186625	"Clupeocephala"	1	0.246551624542917	0.134470210779407	3.24787184349432
"ENSDARG00000057635"	186634	"Otomorpha"	1	1.85986825526925	0.134371005126086	3.50005461374749
"ENSDARG00000057635"	186626	"Otophysi"	0.553868466166488	5.83835793021717	0.134019869148848	3.2494148709175
"ENSDARG00000015793"	7898	"Actinopterygii"	1	0.584375189508137	0.0653592393974406	3.11774777473458
"ENSDARG00000015793"	41665	"Neopterygii"	1	1.32330881617963	0.0653219587820342	3.56382370517516
"ENSDARG00000015793"	186625	"Clupeocephala"	1	3.2082625458861	0.0653241742316318	3.32168772497446
"ENSDARG00000015793"	186634	"Otomorpha"	1	1.50612322613597e-09	0.0656535986371106	1
"ENSDARG00000015793"	186626	"Otophysi"	1	2.7562186287978	0.0654643284449804	3.38253016509879
"ENSDARG00000044573"	41665	"Neopterygii"	1	3.12429619953036e-08	0.0077921715547987	3.71841632302189
"ENSDARG00000044573"	186634	"Otomorpha"	1	4.53474058303982e-08	0.00779225286640379	1
"ENSDARG00000044573"	186626	"Otophysi"	1	1.26459781313315e-07	0.00779238882021097	3.04108334914792
"ENSDARG00000023058"	186625	"Clupeocephala"	0.0604427676410097	11.6918633935275	0.0659454942607553	7.66889655355343
"ENSDARG00000023058"	186626	"Otophysi"	0.768691786876375	4.96512965460715	0.0666099648034379	3.86541632582601
"ENSDARG00000067711"	41665	"Neopterygii"	0.22600052219469	8.22452802800399	0.126317628087496	29.9913785712341
"ENSDARG00000067711"	1489341	"Osteoglossocephalai"	1	0.0912448723029229	0.128820457051946	3.31355307307385
"ENSDARG00000067711"	186625	"Clupeocephala"	1	5.97319740336388e-07	0.129023861368873	1
"ENSDARG00000067711"	186634	"Otomorpha"	1	1.87501427717507e-08	0.129024052678783	1
"ENSDARG00000067711"	186626	"Otophysi"	0.160426524326427	9.13850523260044	0.129126437495537	48.8014167659602
"ENSDARG00000091834"	1489341	"Osteoglossocephalai"	1	0.919096692901803	0.212046241737242	3.36741884770145
"ENSDARG00000091834"	186625	"Clupeocephala"	1	7.95698724687099e-08	0.212095639534796	1
"ENSDARG00000091834"	186626	"Otophysi"	1	2.50291576050222	0.213851188608152	17.0138870884387
"ENSDARG00000078805"	7898	"Actinopterygii"	0.0047377637487886	18.1728408809286	0.148225961546183	8.74883200919557
"ENSDARG00000078805"	41665	"Neopterygii"	0.00918392993699701	16.5067611084669	0.148679200632832	11.2355585443808
"ENSDARG00000078805"	1489341	"Osteoglossocephalai"	1	1.14538059815823	0.149057823800888	1.95671752083225
"ENSDARG00000078805"	186625	"Clupeocephala"	0.0504979845682218	12.1616286786448	0.148884813327256	16.3435010142235
"ENSDARG00000078805"	186634	"Otomorpha"	0.107281482185273	10.1965380655165	0.14926569511599	36.3105990937695
"ENSDARG00000078805"	186626	"Otophysi"	1	1.26203300911584	0.1491192042075	2.77813084620502
"ENSDARG00000058893"	1489341	"Osteoglossocephalai"	0.0286761776035672	13.6202640936099	0.142535590549334	13.5699062466261
"ENSDARG00000058893"	186625	"Clupeocephala"	1	0.0459132628166117	0.142995263423695	3.65392584313474
"ENSDARG00000058893"	186634	"Otomorpha"	1	1.04192379913002	0.142695812813843	3.0176859827153
"ENSDARG00000058893"	186626	"Otophysi"	0.695010251082691	5.23477951946552	0.14548912350855	17.6572753018085
"ENSDARG00000039490"	7898	"Actinopterygii"	0.287663651005651	7.58349525289668	0.065344401992842	18.6582106369361
"ENSDARG00000039490"	41665	"Neopterygii"	0.145924332990305	9.39143927016994	0.0655088116712049	39.8731754959836
"ENSDARG00000039490"	1489341	"Osteoglossocephalai"	1	8.82107997313142e-07	0.0656434164574935	1
"ENSDARG00000039490"	186625	"Clupeocephala"	1	3.52280039805919e-07	0.0656400630496809	1
"ENSDARG00000039490"	186634	"Otomorpha"	1	3.79377083130385	0.0653106741330318	3.44980223362609
"ENSDARG00000039490"	186626	"Otophysi"	1	1.05525739216682	0.0654850754752791	2.6200271785983
"ENSDARG00000020986"	186625	"Clupeocephala"	1	0.530011428811122	0.032506763122804	3.07322374195037
"ENSDARG00000020986"	186634	"Otomorpha"	1	0	0.0325668565250397	1
"ENSDARG00000020986"	186626	"Otophysi"	1	1.74622982740402e-09	0.0325666544635102	1
"ENSDARG00000089187"	186625	"Clupeocephala"	1	8.66864866111428e-07	0.0745887844928521	3.30167815790333
"ENSDARG00000003175"	117571	"Euteleostomi"	1	1.16415321826935e-09	0.0431038709705848	1
"ENSDARG00000003175"	1489341	"Osteoglossocephalai"	1	0.0247073038917733	0.0430155449748916	2.76399933508083
"ENSDARG00000003175"	186625	"Clupeocephala"	0.0371205108697705	12.9610101064245	0.0425985173782242	1000
"ENSDARG00000003175"	186634	"Otomorpha"	1	0.241183551937866	0.0425247103357634	2.86351529278288
"ENSDARG00000003175"	186626	"Otophysi"	0.700460330917599	5.21399002294493	0.0425723636468543	7.16118282098284
"ENSDARG00000074846"	186625	"Clupeocephala"	0.0836428538327502	10.852630135345	0.0967986175242165	2.61887200499238
"ENSDARG00000024184"	7898	"Actinopterygii"	0.680577347826645	5.28942638720036	0.102381184830682	4.97259775206831
"ENSDARG00000024184"	41665	"Neopterygii"	1	1.33356248425844	0.102597861678559	3.32164919418446
"ENSDARG00000024184"	1489341	"Osteoglossocephalai"	0.200077022581325	8.54943074402399	0.102594243903719	6.77159551040881
"ENSDARG00000024184"	186625	"Clupeocephala"	1	0.27117756914231	0.102660922859237	3.00225613298702
"ENSDARG00000024184"	186634	"Otomorpha"	1	0	0.102778176645721	1
"ENSDARG00000024184"	186626	"Otophysi"	0.491337545897829	6.15741917394917	0.102731009345685	14.8328599384934
"ENSDARG00000009341"	41665	"Neopterygii"	0.000320645459375304	34.1575305789011	0.0950593774600479	8.04117548681321
"ENSDARG00000009341"	1489341	"Osteoglossocephalai"	0.000320645459375304	38.2122697904124	0.0951392711982638	10.9461781137201
"ENSDARG00000009341"	186625	"Clupeocephala"	0.000320645459375304	47.5477513055666	0.0949524958299936	17.7024094666497
"ENSDARG00000009341"	186634	"Otomorpha"	1	0.979650313325692	0.0952106264208583	1.76258869453767
"ENSDARG00000009341"	186626	"Otophysi"	0.00141273789230403	21.1709734222386	0.095331340231755	20.9936464510547
"ENSDARG00000090804"	7898	"Actinopterygii"	0.536884771685321	5.92096153722377	0.096553456498242	2.97181227347107
"ENSDARG00000090804"	41665	"Neopterygii"	1	1.24069629237056e-07	0.0968741905003556	1
"ENSDARG00000090804"	1489341	"Osteoglossocephalai"	1	5.35772414878011e-07	0.0968719685466253	1
"ENSDARG00000090804"	186625	"Clupeocephala"	1	7.44708813726902e-07	0.0968205531148442	1
"ENSDARG00000090804"	186634	"Otomorpha"	1	0.453748561441898	0.0963668511037641	3.39317944810578
"ENSDARG00000090804"	186626	"Otophysi"	0.560238558351687	5.80824547063094	0.0965376420628053	3.82622023436123
"ENSDARG00000016977"	1489341	"Osteoglossocephalai"	0.216694642881367	8.34029447913053	0.024828575432218	4.07667205799199
"ENSDARG00000016977"	186634	"Otomorpha"	1	2.66532879322767e-07	0.0251267425644801	1
"ENSDARG00000016977"	186626	"Otophysi"	1	1.99725036509335e-07	0.0252126016311714	1.63736449250793
"ENSDARG00000058538"	41665	"Neopterygii"	0.0495725699932478	12.2103969921009	0.19774831721679	3.7583138944714
"ENSDARG00000058538"	1489341	"Osteoglossocephalai"	0.0488415020876278	12.2475090570515	0.198557623095504	13.2975659374223
"ENSDARG00000058538"	186625	"Clupeocephala"	0.650320609987922	5.40828917437466	0.198709109460769	3.47619723741777
"ENSDARG00000058538"	186626	"Otophysi"	0.0509403433682366	12.1381354931509	0.198906039875112	20.115620091496
"ENSDARG00000054533"	7898	"Actinopterygii"	0.0305917081667341	13.4528695416666	0.0267586646237347	6.55121926279264
"ENSDARG00000054533"	41665	"Neopterygii"	1	5.42277120985091e-07	0.027248628976535	1
"ENSDARG00000054533"	1489341	"Osteoglossocephalai"	1	6.18951162323356e-07	0.0271549365244483	1
"ENSDARG00000054533"	186625	"Clupeocephala"	1	3.07889422401786e-07	0.0272492175953758	1
"ENSDARG00000054533"	186626	"Otophysi"	1	0	0.0272503277606844	1
"ENSDARG00000036420"	186625	"Clupeocephala"	1	2.60391971096396e-07	0.128142111727365	1
"ENSDARG00000036420"	186634	"Otomorpha"	0.252794951474266	7.92841036200116	0.127785948299376	82.070841616294
"ENSDARG00000036420"	186626	"Otophysi"	0.564482297101449	5.78798819592339	0.127504052297091	8.36237636849877
"ENSDARG00000098726"	186634	"Otomorpha"	0.0160762692791595	15.085207371405	0.000236653317419168	45.1005126139253
"ENSDARG00000098726"	186626	"Otophysi"	0.000320645459375304	38.1355377139043	0.000269049401633707	1000
"ENSDARG00000037652"	186634	"Otomorpha"	0.00365105957562077	18.8159574611709	0.0614233945369654	5.52400545283724
"ENSDARG00000037652"	186626	"Otophysi"	0.345359222110915	7.0892214148771	0.0632464277409335	20.0817044904203
"ENSDARG00000057074"	41665	"Neopterygii"	1	0.139627820710302	0.126213612080075	2.10210119932321
"ENSDARG00000057074"	1489341	"Osteoglossocephalai"	1	2.37254425883293e-07	0.126302323292483	1
"ENSDARG00000057074"	186625	"Clupeocephala"	1	0	0.126301564630361	1
"ENSDARG00000057074"	186634	"Otomorpha"	1	6.49015419185162e-08	0.126301366359898	1
"ENSDARG00000057074"	186626	"Otophysi"	1	6.411864887923e-07	0.126300517653101	1.86360300357147
"ENSDARG00000077950"	7898	"Actinopterygii"	0.100285593547977	10.3743352684833	0.108746122200792	16.1150811995475
"ENSDARG00000077950"	41665	"Neopterygii"	0.485048263972735	6.19098060487886	0.10880876898336	3.83336998755521
"ENSDARG00000077950"	1489341	"Osteoglossocephalai"	1	7.41129042580724e-07	0.109100611209374	1
"ENSDARG00000077950"	186625	"Clupeocephala"	0.0288725985372162	13.602923205297	0.108916761976159	22.9955360492915
"ENSDARG00000077950"	186634	"Otomorpha"	1	0.814202940469841	0.109008774633477	2.71943521080676
"ENSDARG00000077950"	186626	"Otophysi"	1	0.802428927127039	0.109003119787226	3.12334333797749
"ENSDARG00000079355"	7898	"Actinopterygii"	0.0353638930668716	13.0840846960782	0.0687887215699802	4.20099097117467
"ENSDARG00000079355"	41665	"Neopterygii"	1	1.7054844647646e-08	0.0689566069510831	1
"ENSDARG00000079355"	1489341	"Osteoglossocephalai"	1	3.17778208554955	0.0690766932614707	4.02657230707165
"ENSDARG00000079355"	186625	"Clupeocephala"	0.126681315371806	9.75834676387603	0.0684968618835403	3.29941654756956
"ENSDARG00000079355"	186634	"Otomorpha"	0.56594423982022	5.7809837810637	0.0690004925479505	4.0749050700748
"ENSDARG00000079355"	186626	"Otophysi"	1	1.44457801699173	0.0690662161527019	2.18859442532577
"ENSDARG00000044251"	186625	"Clupeocephala"	1	7.43224518373609e-07	0.0410462954281395	1.00000000245679
"ENSDARG00000044251"	186634	"Otomorpha"	1	3.33518484521483	0.0406141656008245	3.35982503437655
"ENSDARG00000044251"	186626	"Otophysi"	1	1.41582238058618	0.0407561464527509	1.52857142993461
"ENSDARG00000096398"	1489341	"Osteoglossocephalai"	1	1.81454691866202	0.0902512871984946	4.24366165488324
"ENSDARG00000096398"	186625	"Clupeocephala"	1	6.91215973347425e-11	0.0912150599122506	1
"ENSDARG00000003144"	7898	"Actinopterygii"	1	8.50632204674184e-08	0.129277244073004	2.69625091287591
"ENSDARG00000003144"	41665	"Neopterygii"	1	2.69210431724787e-10	0.129277421730747	1
"ENSDARG00000003144"	1489341	"Osteoglossocephalai"	1	5.60248736292124e-10	0.129277399180543	1
"ENSDARG00000003144"	186625	"Clupeocephala"	1	3.86209222649632	0.129446179686798	20.8311511532801
"ENSDARG00000003144"	186634	"Otomorpha"	1	4.28800121881068e-05	0.129273281476874	3.70607917451599
"ENSDARG00000003144"	186626	"Otophysi"	1	0.00736564520047978	0.129227955451034	2.9546456909665
"ENSDARG00000016968"	1489341	"Osteoglossocephalai"	1	1.63187568860303	0.100579485431453	3.22181618294583
"ENSDARG00000016968"	186625	"Clupeocephala"	1	3.70508134012925	0.101028974464566	3.28451237884423
"ENSDARG00000016968"	186634	"Otomorpha"	0.306408529743374	7.41099814214977	0.10054017297224	3.17267907285961
"ENSDARG00000016968"	186626	"Otophysi"	0.274967488755677	7.70341510609433	0.101293920323136	33.9752164992744
"ENSDARG00000090063"	41665	"Neopterygii"	0.187760055471707	8.71805311008939	0.0854202079636712	3.71480728428817
"ENSDARG00000090063"	1489341	"Osteoglossocephalai"	0.0607619849057191	11.6784132079192	0.0852616533874841	9.60565727493245
"ENSDARG00000090063"	186625	"Clupeocephala"	1	3.43566791016201	0.0858845342840901	3.69022426035979
"ENSDARG00000090063"	186634	"Otomorpha"	1	2.11373536475003	0.0858533732448994	3.19737933286664
"ENSDARG00000090063"	186626	"Otophysi"	1	1.55603629536927e-07	0.0859795968616339	1
"ENSDARG00000033789"	1489341	"Osteoglossocephalai"	1	1.00408215075731e-09	0.0506828505298519	1
"ENSDARG00000033789"	186625	"Clupeocephala"	1	0	0.0508691000136201	1
"ENSDARG00000033789"	186634	"Otomorpha"	1	3.13620219089717	0.0499287276323798	8.03623579325293
"ENSDARG00000033789"	186626	"Otophysi"	0.574305563450637	5.74250383548679	0.0499666715047565	16.5831111723468
"ENSDARG00000017522"	186625	"Clupeocephala"	1	0.390311665963964	0.0657370738757638	4.05072970928947
"ENSDARG00000017522"	186634	"Otomorpha"	1	2.09547579288483e-09	0.0658376371787685	1
"ENSDARG00000017522"	186626	"Otophysi"	1	4.43833414465189e-09	0.0658376605663173	1
"ENSDARG00000077860"	1489341	"Osteoglossocephalai"	1	0.00292904963134788	0.0385408494390523	1.00087155296845
"ENSDARG00000077860"	186625	"Clupeocephala"	1	2.3288078829064	0.0391715416652228	3.39023066957685
"ENSDARG00000077860"	186634	"Otomorpha"	1	3.20142135024071e-10	0.0393524403469199	1
"ENSDARG00000077860"	186626	"Otophysi"	1	0	0.039358968359385	1
"ENSDARG00000008100"	41665	"Neopterygii"	1	3.60629163158592	0.0379155734211565	4.12498664449695
"ENSDARG00000008100"	1489341	"Osteoglossocephalai"	1	1.67114194482565e-07	0.0383105878682957	2.68897689457185
"ENSDARG00000008100"	186625	"Clupeocephala"	1	4.20219771949633	0.0378976324151174	2.56844032522541
"ENSDARG00000008100"	186634	"Otomorpha"	1	2.25096899359778	0.0381247843785866	2.69519696966723
"ENSDARG00000008100"	186626	"Otophysi"	1	4.86281351186335e-07	0.0383110558172532	1.69166563049882
"ENSDARG00000041340"	1489341	"Osteoglossocephalai"	0.187367022857143	8.72350818299674	0.0769185220282599	38.7595778147385
"ENSDARG00000041340"	186625	"Clupeocephala"	1	1.76623871084303e-09	0.0767020295115682	3.56213002871113
"ENSDARG00000041340"	186626	"Otophysi"	1	0.106413303759837	0.0767046636598256	3.6606263890932
"ENSDARG00000045641"	7898	"Actinopterygii"	1	1.08821793975949	0.0452107310001937	2.46685313550691
"ENSDARG00000045641"	41665	"Neopterygii"	1	6.70988811179996e-08	0.0453241294480795	1
"ENSDARG00000045641"	1489341	"Osteoglossocephalai"	1	1.5905243344605e-08	0.0453239171390355	1
"ENSDARG00000045641"	186625	"Clupeocephala"	0.0180880919866383	14.7849335571955	0.0449778059506771	16.3605483306554
"ENSDARG00000045641"	186634	"Otomorpha"	1	0.814366224920377	0.045134553312134	3.28498009375367
"ENSDARG00000045641"	186626	"Otophysi"	1	3.84158048024983	0.0446933288624727	2.40986820242751
"ENSDARG00000103025"	7898	"Actinopterygii"	0.295732102389903	7.50799520357396	0.0550632210145364	3.48466001351114
"ENSDARG00000103025"	41665	"Neopterygii"	1	0	0.0554312315438466	1.74200751546298
"ENSDARG00000103025"	1489341	"Osteoglossocephalai"	1	2.66705477279902	0.0551180788984793	2.17764976912819
"ENSDARG00000103025"	186625	"Clupeocephala"	1	5.08240191265941e-07	0.055363021063484	1
"ENSDARG00000103025"	186634	"Otomorpha"	1	1.63237901625689	0.0552330545614563	2.63092080439978
"ENSDARG00000103025"	186626	"Otophysi"	1	0	0.0554307718808021	1
"ENSDARG00000061439"	186634	"Otomorpha"	1	6.9892848841846e-08	0.135777975474477	3.90671172396474
"ENSDARG00000052520"	7898	"Actinopterygii"	1	2.76846028715954	0.0751316853544041	3.8335714733821
"ENSDARG00000052520"	41665	"Neopterygii"	1	6.6123902797699e-08	0.0753783801333973	3.31182039365455
"ENSDARG00000052520"	1489341	"Osteoglossocephalai"	1	3.53013378560718	0.0750670809765649	2.72787580598183
"ENSDARG00000052520"	186625	"Clupeocephala"	1	1.34896254166961e-08	0.0752571939238523	1
"ENSDARG00000052520"	186634	"Otomorpha"	1	1.24721365611185	0.0752896712634486	2.82314400782317
"ENSDARG00000052520"	186626	"Otophysi"	1	1.88018086890224	0.0752778723559672	3.00372271863067
"ENSDARG00000018542"	7898	"Actinopterygii"	1	1.29441115650843	0.0367197906757756	3.29207980163307
"ENSDARG00000018542"	41665	"Neopterygii"	1	2.39487204837496	0.0367613937713447	3.84309197153213
"ENSDARG00000018542"	1489341	"Osteoglossocephalai"	1	0.576534795422049	0.0367420682101829	3.7020730349127
"ENSDARG00000018542"	186625	"Clupeocephala"	1	0.0878173961027642	0.0368325383113721	2.12208690601659
"ENSDARG00000018542"	186634	"Otomorpha"	1	0.988863448023039	0.0368213799781222	2.77091113394698
"ENSDARG00000018542"	186626	"Otophysi"	1	0	0.0367464910877822	1
"ENSDARG00000078768"	7898	"Actinopterygii"	0.00265176777786424	19.6036121013603	0.0805951845019039	28.8272311475149
"ENSDARG00000078768"	41665	"Neopterygii"	1	1.44824960167171	0.0806527511006732	2.0693428385067
"ENSDARG00000078768"	1489341	"Osteoglossocephalai"	1	1.78260961547494e-09	0.0813552874067106	1
"ENSDARG00000078768"	186625	"Clupeocephala"	1	2.33485479839146e-08	0.081355008598721	3.73298060868488
"ENSDARG00000078768"	186634	"Otomorpha"	1	1.32291461341083e-07	0.0813503989035756	1
"ENSDARG00000078768"	186626	"Otophysi"	1	1.06408845260012	0.0812183453702124	4.04620171546063
"ENSDARG00000068711"	1489341	"Osteoglossocephalai"	0.332075074427249	7.1973953258348	0.260255922696441	6.67424536462312
"ENSDARG00000068711"	186625	"Clupeocephala"	1	0.160550574197259	0.266537385862013	3.37742386763663
"ENSDARG00000068711"	186626	"Otophysi"	0.596015412595499	5.64383054977225	0.26516032471499	7.59695047979914
"ENSDARG00000090854"	7898	"Actinopterygii"	0.269792092893349	7.75318658316974	0.0643403372793505	26.9425649398941
"ENSDARG00000090854"	41665	"Neopterygii"	1	0.055009033276292	0.0649051955117757	3.92630723460632
"ENSDARG00000090854"	1489341	"Osteoglossocephalai"	1	5.88843249715865e-08	0.0649955302076119	2.83728625284096
"ENSDARG00000090854"	186625	"Clupeocephala"	0.202684848550286	8.51416414162668	0.0648368582250778	17.90100458149
"ENSDARG00000090854"	186634	"Otomorpha"	1	1.37414454443933	0.0645972962632627	3.69311099625671
"ENSDARG00000090854"	186626	"Otophysi"	1	1.28031277303671	0.0647741500402945	2.84008877003758
"ENSDARG00000056683"	186634	"Otomorpha"	1	7.56315785110928e-07	0.00189858928829263	1
"ENSDARG00000056683"	186626	"Otophysi"	1	7.03848854755051e-07	0.0019445438095622	1
"ENSDARG00000078567"	1489341	"Osteoglossocephalai"	1	3.83125780589762	0.103342087934729	2.81717519234889
"ENSDARG00000078567"	186625	"Clupeocephala"	1	4.16801049675269	0.103430943716597	3.78196661189636
"ENSDARG00000078567"	186634	"Otomorpha"	1	1.84965184042812	0.103452835923098	2.89464680886657
"ENSDARG00000078567"	186626	"Otophysi"	1	3.84444253731635	0.103186584879367	3.4138960506058
"ENSDARG00000029263"	7898	"Actinopterygii"	1	9.3173366622068e-07	0.055319740591614	3.36577141479724
"ENSDARG00000029263"	41665	"Neopterygii"	1	7.61428964324296e-09	0.0552426986940185	1
"ENSDARG00000029263"	1489341	"Osteoglossocephalai"	1	1.69012121078049	0.054898608394024	2.57850389697799
"ENSDARG00000029263"	186625	"Clupeocephala"	1	0.107257752508303	0.0548298704778535	3.74256205869389
"ENSDARG00000029263"	186634	"Otomorpha"	1	2.58260115515441e-07	0.0550352317847862	1
"ENSDARG00000029263"	186626	"Otophysi"	1	1.06621339859339	0.0551420393617604	3.08750432416337
"ENSDARG00000042018"	1489341	"Osteoglossocephalai"	1	0.919898043212015	0.0432725610539327	1.96853063760397
"ENSDARG00000042018"	186625	"Clupeocephala"	1	2.67173163592815e-08	0.0433369396256371	3.56618265899261
"ENSDARG00000042018"	186626	"Otophysi"	1	9.45874489843845e-09	0.0433375615196511	1
"ENSDARG00000036943"	7898	"Actinopterygii"	1	2.61875152139692	0.0629687718449277	3.49971117442127
"ENSDARG00000036943"	1489341	"Osteoglossocephalai"	1	3.23560673052998	0.0621694917402941	27.7215872212039
"ENSDARG00000036943"	186634	"Otomorpha"	0.366003998444043	6.93537136194209	0.0602711601254621	957.786601909551
"ENSDARG00000036943"	186626	"Otophysi"	0.0579742371674126	11.8003141066802	0.0623405622960329	36.4270155906594
"ENSDARG00000101106"	41665	"Neopterygii"	1	3.20142135024071e-09	0.0993186220347349	1
"ENSDARG00000101106"	1489341	"Osteoglossocephalai"	1	0.368975211495126	0.098879944378998	3.57616566400628
"ENSDARG00000101106"	186625	"Clupeocephala"	1	1.89445952964161	0.0984654539958929	3.99055563729018
"ENSDARG00000019293"	7898	"Actinopterygii"	1	0	0.0336826009724571	1
"ENSDARG00000019293"	1489341	"Osteoglossocephalai"	1	2.1984718360909	0.0339941032046825	2.92967588496904
"ENSDARG00000019293"	186625	"Clupeocephala"	1	0.207250713880057	0.0337707216963033	2.78036461378285
"ENSDARG00000019293"	186634	"Otomorpha"	1	2.5982875375048	0.0338966884705034	2.72264171743418
"ENSDARG00000019293"	186626	"Otophysi"	1	0	0.0340793371629382	1
"ENSDARG00000101085"	7898	"Actinopterygii"	1	0.167395962591399	0.0530891432919753	1.676907953589
"ENSDARG00000101085"	1489341	"Osteoglossocephalai"	1	4.58130671177059e-08	0.0530996104377421	1
"ENSDARG00000101085"	186625	"Clupeocephala"	1	2.80124368146062e-10	0.0538951948720495	1
"ENSDARG00000101085"	186634	"Otomorpha"	1	2.11293809115887e-08	0.0538947813750234	3.93611673046462
"ENSDARG00000101085"	186626	"Otophysi"	1	1.27092789625749e-08	0.0538948471867415	3.85028666344615
"ENSDARG00000007250"	117571	"Euteleostomi"	1	2.50169250648469e-07	0.0441644726609378	3.38290718364412
"ENSDARG00000007250"	7898	"Actinopterygii"	1	0.705197112169117	0.0439865154670515	3.39308048143258
"ENSDARG00000007250"	41665	"Neopterygii"	1	2.31761077884585e-07	0.0441644546854382	3.79436630821998
"ENSDARG00000007250"	1489341	"Osteoglossocephalai"	1	0.605867291647883	0.0438800150256131	3.11383845215526
