#gene_id	taxid	scientific_name	qvalue	lrt	omega0	omega2
ENSELUG00000002711	186625	Clupeocephala	1	0.283837177470559	0.126993977306364	3.69597954185806
ENSELUG00000002711	1489388	Euteleosteomorpha	1	2.39366786458413	0.126882784156081	3.68826446818168
ENSELUG00000002711	41705	Protacanthopterygii	1	0.00000000413274392485619	0.127076845859631	1
ENSELUG00000002711	41705	Protacanthopterygii	1	0.00000000352156348526478	0.127076557588953	1
ENSELUG00000022106	7898	Actinopterygii	0.95691946140265	4.37824404624553	0.0354372945858936	4.37156438160441
ENSELUG00000022106	41665	Neopterygii	1	2.02606391098379	0.0354949301148717	2.99140121707071
ENSELUG00000022106	1489341	Osteoglossocephalai	1	0.00000000202999217435718	0.035762686425181	1
ENSELUG00000022106	186625	Clupeocephala	1	0	0.0357627293497949	1
ENSELUG00000022106	1489388	Euteleosteomorpha	1	0.00210007197165396	0.0359620073249611	3.47767123315551
ENSELUG00000022106	41705	Protacanthopterygii	1	2.5290677799785	0.0346542550329103	3.46644948410619
ENSELUG00000012045	7898	Actinopterygii	0.337285511445091	7.15357520883117	0.12218987558819	14.6197372054728
ENSELUG00000012045	41665	Neopterygii	1	0.00000000376167008653283	0.121371325104576	1
ENSELUG00000012045	1489341	Osteoglossocephalai	0.407623753520635	6.65026881817175	0.120982413910362	17.6634295620565
ENSELUG00000012045	186625	Clupeocephala	0.971424016200139	4.3383472605492	0.121071182365218	30.4841378495149
ENSELUG00000012045	1489388	Euteleosteomorpha	1	3.45881805269892	0.120494403167822	3.88612149868162
ENSELUG00000012045	41705	Protacanthopterygii	1	0.630348378916096	0.12138182147725	10.0203398911582
ENSELUG00000002161	117571	Euteleostomi	1	0.297044964885572	0.10201398144782	2.76159185074441
ENSELUG00000002161	41665	Neopterygii	1	0.00177436083322391	0.101991907389291	3.87071239369773
ENSELUG00000002161	1489341	Osteoglossocephalai	1	0.0000000265499693341553	0.102372414799755	1
ENSELUG00000002161	186625	Clupeocephala	1	0.0000000236686901189387	0.102371840310749	3.46971040957702
ENSELUG00000002161	186625	Clupeocephala	1	0.0000000104118953458965	0.102159807396748	1
ENSELUG00000002161	41705	Protacanthopterygii	0.328333278014683	7.22658971360215	0.102241397972162	19.1073394834353
ENSELUG00000022514	1489341	Osteoglossocephalai	0.000508859311721225	23.8246574339137	0.020533238801625	1000
ENSELUG00000022514	1489341	Osteoglossocephalai	1	2.35951438401389	0.0207651599917301	4.58586686493666
ENSELUG00000022514	1489341	Osteoglossocephalai	1	1.1820913821648	0.0207284668333362	2.95737053711931
ENSELUG00000022514	1489341	Osteoglossocephalai	1	3.27824274531304	0.0206048064558306	3.2527464527141
ENSELUG00000022514	186625	Clupeocephala	0.469228045128205	6.27917503006756	0.0204844249427904	2.95861574491082
ENSELUG00000022514	186625	Clupeocephala	1	0.000000112646375782788	0.0207205044279331	1.00000027200945
ENSELUG00000022514	1489388	Euteleosteomorpha	1	0.204671686355141	0.0208413371885263	4.0389395111437
ENSELUG00000022514	41705	Protacanthopterygii	1	1.48072336887708	0.0207079418620498	1.86830349385907
ENSELUG00000022008	1489341	Osteoglossocephalai	0.169214916603745	8.99860458930925	0.116931211445946	22.4591683474063
ENSELUG00000022008	186625	Clupeocephala	1	0.00000000464206095784903	0.11759290358531	1
ENSELUG00000022008	186625	Clupeocephala	0.0169793397952218	14.9448403762726	0.116949895449998	26.8286398351864
ENSELUG00000022008	1489388	Euteleosteomorpha	1	0.00000000338332029059529	0.117592813624003	1
ENSELUG00000022008	41705	Protacanthopterygii	1	0.0000000142244971357286	0.117593549668603	2.69099289735769
ENSELUG00000005381	41665	Neopterygii	1	1.23072916369711	0.174891667629313	2.86848208631955
ENSELUG00000005381	1489341	Osteoglossocephalai	1	0.863937564558	0.175208729634955	3.51835724565899
ENSELUG00000005381	186625	Clupeocephala	0.0931991599567879	10.5661737918417	0.174792948228919	86.6821172455858
ENSELUG00000005381	1489388	Euteleosteomorpha	1	0.000000711981556378305	0.175359389416323	1
ENSELUG00000005381	41705	Protacanthopterygii	1	0.777556320157601	0.175155877998178	3.09687460361029
ENSELUG00000024366	41665	Neopterygii	1	0.00000000881482264958322	0.0979381539089639	1
ENSELUG00000024366	1489341	Osteoglossocephalai	1	2.43922317550823	0.0974591911657658	22.7144692634376
ENSELUG00000024366	186625	Clupeocephala	1	2.03666656221321	0.097466451822971	7.78149165504982
ENSELUG00000024366	1489388	Euteleosteomorpha	0.0669073300149566	11.4267762900272	0.0972667907114388	13.7251891174817
ENSELUG00000024366	41705	Protacanthopterygii	1	0.0000000824984454084188	0.0979376611794268	3.29709337914583
ENSELUG00000001041	7898	Actinopterygii	0.0077726860453887	16.9157749457518	0.105356992639721	31.200926875109
ENSELUG00000001041	41665	Neopterygii	1	3.49799483991228	0.1049949029453	3.85683944876423
ENSELUG00000001041	1489341	Osteoglossocephalai	0.0106644229855538	16.1301504520379	0.104934658422994	45.8877940415674
ENSELUG00000001041	186625	Clupeocephala	1	1.00458281845204	0.105253954742226	3.22454378180776
ENSELUG00000001041	186625	Clupeocephala	0.00512299243982169	17.9804541442427	0.104805298476978	30.9522967796009
ENSELUG00000001041	1489388	Euteleosteomorpha	0.0797058289521943	10.9791732082085	0.107353857063674	14.5759087276769
ENSELUG00000001041	41705	Protacanthopterygii	1	0.607159032777417	0.105030579154325	2.38064588060914
ENSELUG00000015150	7898	Actinopterygii	0.014382030150289	15.3656875935994	0.0833848768160782	7.31761415507417
ENSELUG00000015150	1489341	Osteoglossocephalai	1	0.000000345127773471177	0.0840487557267518	2.56528223149859
ENSELUG00000015150	186625	Clupeocephala	0.0214915157245255	14.3518299390344	0.0834435224011889	1000
ENSELUG00000015150	1489388	Euteleosteomorpha	1	0.00000000837462721392512	0.0838672802873865	1
ENSELUG00000015150	41705	Protacanthopterygii	1	2.89911498112633	0.0835850644010597	3.76919720076486
ENSELUG00000015150	41705	Protacanthopterygii	1	0.0000000297295628115535	0.0839389901149723	1
ENSELUG00000005437	7898	Actinopterygii	1	0.719406953867292	0.152504717280979	3.02601443282399
ENSELUG00000005437	41665	Neopterygii	1	0.885699342266889	0.152860015596233	3.63841634032223
ENSELUG00000005437	186625	Clupeocephala	0.0894241815625521	10.6749920824805	0.150946089049815	44.8369506714322
ENSELUG00000005437	1489388	Euteleosteomorpha	0.0429805395799217	12.5759671323467	0.150927832606409	20.4113520520782
ENSELUG00000005437	41705	Protacanthopterygii	0.707261340381082	5.18854989700776	0.152311134333999	22.7328460381053
ENSELUG00000024164	7898	Actinopterygii	0.0115120065026252	15.9324999082601	0.219025312219542	10.5030051895076
ENSELUG00000024164	41665	Neopterygii	0.0497256121146712	12.20276892939	0.222422022533993	21.8368358529101
ENSELUG00000024164	1489341	Osteoglossocephalai	0.621875921766969	5.52896017287276	0.220985264449746	22.0345504063267
ENSELUG00000024164	186625	Clupeocephala	1	2.64756050257711	0.220098091927216	3.18519670575688
ENSELUG00000024164	1489388	Euteleosteomorpha	1	0.0865067114355043	0.219337047750144	3.24749303643491
ENSELUG00000024164	41705	Protacanthopterygii	1	0.0000000369909685105085	0.219790915903836	1
ENSELUG00000005138	186625	Clupeocephala	1	0.000000380545316147618	0.0884564778639525	3.26550507419454
ENSELUG00000005138	41705	Protacanthopterygii	1	0.000000000131876731757075	0.088458020051477	1
ENSELUG00000022399	7898	Actinopterygii	1	0	0.0385308637051171	1
ENSELUG00000022399	41665	Neopterygii	1	0.00000000844738679006696	0.0393913415133985	1
ENSELUG00000022399	1489341	Osteoglossocephalai	1	0.000000135842128656805	0.039390899280632	2.45174685794187
ENSELUG00000022399	186625	Clupeocephala	1	0.41150248095073	0.0392180960653719	3.34438644386421
ENSELUG00000022399	1489388	Euteleosteomorpha	1	1.86585486241165	0.0390252818889955	3.39844835891313
ENSELUG00000022399	41705	Protacanthopterygii	1	0.000000100641045719385	0.0393910188494417	2.35356801625043
ENSELUG00000019797	1489388	Euteleosteomorpha	1	0.265072387061082	0.102548354412832	3.41963915301325
ENSELUG00000019797	41705	Protacanthopterygii	1	0	0.10279760188805	1
ENSELUG00000004563	186625	Clupeocephala	1	3.20605514501221	0.0735928622713042	3.94761456956796
ENSELUG00000004563	1489388	Euteleosteomorpha	0.000320645459375304	32.269444242178	0.0718158209269176	9.18589894113545
ENSELUG00000004563	41705	Protacanthopterygii	0.0241698888411308	14.0559973172203	0.0720645152944987	5.78972732938424
ENSELUG00000005369	186625	Clupeocephala	1	0.222114782896824	0.133404022264342	2.26484775278947
ENSELUG00000005369	1489388	Euteleosteomorpha	1	0	0.133558075634372	1
ENSELUG00000005369	41705	Protacanthopterygii	0.661678133146024	5.36203094443772	0.133118181231557	9.70811997795386
ENSELUG00000006586	7898	Actinopterygii	1	0.169294769948465	0.0829492457504616	3.1185227170068
ENSELUG00000006586	41665	Neopterygii	1	0.00000026450288714841	0.0836433217199171	1
ENSELUG00000006586	1489341	Osteoglossocephalai	1	1.90878487905866	0.0835145749259073	3.44522145448194
ENSELUG00000006586	1489341	Osteoglossocephalai	1	0.0000000453655957244337	0.0836441761576006	1
ENSELUG00000006586	186625	Clupeocephala	1	2.10437424289557	0.0831852956867867	8.16892681076827
ENSELUG00000006586	1489388	Euteleosteomorpha	1	2.10441213078593	0.0835557324847283	3.97680748424481
ENSELUG00000006586	41705	Protacanthopterygii	1	0.000000356703822035342	0.0836420405046801	1
ENSELUG00000021842	7898	Actinopterygii	1	0.0000000415057002101094	0.115031706615363	1
ENSELUG00000021842	41665	Neopterygii	1	0.126689206339506	0.115166468497574	3.05445331233296
ENSELUG00000021842	41665	Neopterygii	1	2.61853602445626	0.115362471383247	28.0177763043051
ENSELUG00000021842	41665	Neopterygii	1	0.000000014359102351591	0.115360718771843	1
ENSELUG00000021842	1489341	Osteoglossocephalai	1	0.0000000256513885688037	0.115361247503079	1
ENSELUG00000021842	41705	Protacanthopterygii	1	0.000000112486304715276	0.115357967470243	2.77178987306597
ENSELUG00000016936	186625	Clupeocephala	1	0.00000000389627530239522	0.255818583700459	1
ENSELUG00000016936	1489388	Euteleosteomorpha	1	2.37415553699248	0.256188612982195	17.4860677027424
ENSELUG00000012029	7898	Actinopterygii	1	0.000000526786607224494	0.038329619754055	1
ENSELUG00000012029	41665	Neopterygii	1	0.0247071061676252	0.0388958631644724	3.08720450496328
ENSELUG00000012029	1489341	Osteoglossocephalai	1	1.02298508081731	0.038619243236713	4.29237679757845
ENSELUG00000012029	186625	Clupeocephala	1	0.270529153945972	0.0384505451889511	3.23114132819348
ENSELUG00000012029	1489388	Euteleosteomorpha	0.916842978774433	4.493431626659	0.0384518361877922	3.72308425354728
ENSELUG00000012029	41705	Protacanthopterygii	1	0.46737127884262	0.0387223081032747	3.64001327989503
ENSELUG00000013817	1489341	Osteoglossocephalai	1	0.000000130508851725608	0.0177009626787599	1
ENSELUG00000013817	186625	Clupeocephala	1	0.000000337078745360486	0.0177576250988644	1
ENSELUG00000013817	1489388	Euteleosteomorpha	1	0.0000000356612872565165	0.01775769211034	1
ENSELUG00000013817	41705	Protacanthopterygii	1	2.83088826238054	0.0174209512519113	3.7750371636054
ENSELUG00000022391	41665	Neopterygii	0.68901468137924	5.25753971081576	0.123411967106468	3.81101254404329
ENSELUG00000022391	186625	Clupeocephala	0.0518963847953604	12.0903151593011	0.122706321438383	10.1453968281141
ENSELUG00000022391	1489388	Euteleosteomorpha	0.161954617197469	9.11394299812673	0.124958899866919	23.8585198543493
ENSELUG00000022391	41705	Protacanthopterygii	0.235908719262073	8.11192265521095	0.12398432492588	12.4706978483859
ENSELUG00000016862	117571	Euteleostomi	1	0.0000000451182131655514	0.0224117994198711	1.00000000000004
ENSELUG00000016862	186625	Clupeocephala	1	2.29882178507978	0.022128402428344	2.41483970424357
ENSELUG00000016862	1489388	Euteleosteomorpha	1	0.0000000840664142742753	0.0224118671467904	1
ENSELUG00000020229	7898	Actinopterygii	0.000321552456737665	26.8478634417552	0.0221787611730711	8.18779414771019
ENSELUG00000020229	41665	Neopterygii	0.110991895569736	10.1061109020957	0.0225793323757146	22.4262034690136
ENSELUG00000020229	1489341	Osteoglossocephalai	0.121064717234926	9.87542387224676	0.0224295596065087	3.14335024895355
ENSELUG00000020229	186625	Clupeocephala	1	1.03976826534199	0.0227209740856163	3.20664370694929
ENSELUG00000020229	1489388	Euteleosteomorpha	1	0.00000012153759598732	0.0226373930416756	1
ENSELUG00000020229	41705	Protacanthopterygii	1	0.000000874148099683225	0.0226498983732289	1
ENSELUG00000006852	1489341	Osteoglossocephalai	1	1.86955277640664	0.040622653964585	2.7645434305663
ENSELUG00000006852	1489341	Osteoglossocephalai	1	0.0000000392465153709054	0.0407312657689427	3.13890574784228
ENSELUG00000006852	186625	Clupeocephala	1	0.000000102481862995774	0.0403106704055556	1
ENSELUG00000006852	1489388	Euteleosteomorpha	1	0.592866277373105	0.0403633049176997	2.43887738017682
ENSELUG00000006852	41705	Protacanthopterygii	0.0639953840783507	11.5449688111767	0.0401823598808614	9.49023921739277
ENSELUG00000004638	1489341	Osteoglossocephalai	0.727571041820571	5.11296145118467	0.168008258101771	5.05863639470443
ENSELUG00000004638	1489341	Osteoglossocephalai	0.310677351924209	7.37324017025821	0.175832031941154	66.1137802935217
ENSELUG00000004638	186625	Clupeocephala	1	0.000000000120053300634027	0.172177475538476	1
ENSELUG00000004638	1489388	Euteleosteomorpha	1	3.82593804014687	0.175658579368951	66.0597268297767
ENSELUG00000004638	41705	Protacanthopterygii	1	0.00000000156796886585653	0.172177284166927	1
ENSELUG00000005346	7898	Actinopterygii	1	0.366545046985266	0.0614173483950279	3.17778208009744
ENSELUG00000005346	41665	Neopterygii	1	0.422735765096149	0.0615106650985549	2.80203003416996
ENSELUG00000005346	1489341	Osteoglossocephalai	0.701482652648074	5.20997591542255	0.0613766213761456	3.48968147102006
ENSELUG00000005346	1489341	Osteoglossocephalai	1	0.0590333960280987	0.0615506959501205	3.34733671255656
ENSELUG00000005346	1489341	Osteoglossocephalai	1	0.000000289204763248563	0.0615738570149464	1
ENSELUG00000005346	186625	Clupeocephala	1	0.000000755462679080665	0.0615734853487679	1
ENSELUG00000005346	41705	Protacanthopterygii	1	3.34830032094033	0.0614541974827786	3.21209543676745
ENSELUG00000022024	41665	Neopterygii	0.229958434549045	8.1782184572221	0.103178748449351	3.92520656783903
ENSELUG00000022024	186625	Clupeocephala	0.0442041596898815	12.5044472977461	0.10289401492542	6.43248406680915
ENSELUG00000022024	1489388	Euteleosteomorpha	0.000320645459375304	51.6404335503321	0.102316798071361	11.7515168748439
ENSELUG00000022024	41705	Protacanthopterygii	1	1.01266153695178	0.103976255504734	2.12298223822072
ENSELUG00000012740	186625	Clupeocephala	1	2.00934383302229	0.207283789171434	6.96450434341483
ENSELUG00000012740	41705	Protacanthopterygii	1	4.05288741995537	0.206208151126727	5.61930704492271
ENSELUG00000022382	7898	Actinopterygii	0.291042722008132	7.55186438489909	0.170414520169705	11.9471058819562
ENSELUG00000022382	41665	Neopterygii	1	0.000000143598299473524	0.171316318751714	3.09115083492153
ENSELUG00000022382	1489341	Osteoglossocephalai	1	1.23674578739883	0.17103233823734	9.74137839188279
ENSELUG00000022382	186625	Clupeocephala	1	0.00000000124418875202537	0.171110114685844	1
ENSELUG00000022382	1489388	Euteleosteomorpha	1	0.0000000594154698774219	0.171315270280897	3.97476810843067
ENSELUG00000022382	41705	Protacanthopterygii	1	0.0000000446452759206295	0.171314706240705	3.31933468097636
ENSELUG00000016230	1489341	Osteoglossocephalai	1	1.18471416459215	0.0548589840084915	3.34038079372655
ENSELUG00000016230	186625	Clupeocephala	1	0.0934370033210143	0.0552666984164707	3.10449854549777
ENSELUG00000016230	41705	Protacanthopterygii	1	0.000000000025465851649642	0.0553377405005944	1
ENSELUG00000012118	186625	Clupeocephala	1	2.09660372381768	0.125295286263994	4.93824579655513
ENSELUG00000012118	1489388	Euteleosteomorpha	1	4.0806836091424	0.121279448732685	16.4182140680713
ENSELUG00000005329	7898	Actinopterygii	1	0.000000852487573865801	0.133247322726515	1
ENSELUG00000005329	41665	Neopterygii	1	0.0000000170621206052601	0.133243631133887	1
ENSELUG00000005329	1489341	Osteoglossocephalai	1	0.000000129846739582717	0.133019082936766	1
ENSELUG00000005329	186625	Clupeocephala	1	0	0.1332431365998	1
ENSELUG00000005329	186625	Clupeocephala	1	0.0000000127001840155572	0.13297382441423	1
ENSELUG00000005329	1489388	Euteleosteomorpha	1	0.0000000137406459543854	0.133243967284237	1
ENSELUG00000005329	41705	Protacanthopterygii	1	1.16539173485216	0.132751501706934	15.105537194816
ENSELUG00000006816	1489341	Osteoglossocephalai	1	2.30837471618725	0.141480907843017	3.41736457231222
ENSELUG00000006816	186625	Clupeocephala	0.303203512051065	7.43967116402928	0.142748906692164	18.607289745155
ENSELUG00000006816	1489388	Euteleosteomorpha	0.798215270910419	4.86509481687972	0.142713051831454	3.77175220117786
ENSELUG00000006816	41705	Protacanthopterygii	0.220616735139007	8.28958926221821	0.143490674871724	17.0705541766268
ENSELUG00000013793	7898	Actinopterygii	1	0	0.000930654357189548	1
ENSELUG00000013793	41665	Neopterygii	1	0.000000000220097717829049	0.000930634044600392	1
ENSELUG00000013793	1489341	Osteoglossocephalai	1	0.0025983812265622	0.000805211452688711	1.20234104203491
ENSELUG00000013793	186625	Clupeocephala	1	0.000000000025465851649642	0.000930906240551878	1
ENSELUG00000013793	1489388	Euteleosteomorpha	1	0.0000000000818545231595635	0.000930623902955564	1
ENSELUG00000001744	117571	Euteleostomi	1	0.0000000303261913359165	0.0301291157634978	1
ENSELUG00000001744	186625	Clupeocephala	1	0.000000232590537052602	0.0299924535509615	1.00000051612052
ENSELUG00000001744	186625	Clupeocephala	1	0.00000000950240064412355	0.0301716884469235	1
ENSELUG00000001744	1489388	Euteleosteomorpha	1	0	0.0301714893517054	3.76293423634795
ENSELUG00000001744	41705	Protacanthopterygii	1	0.0000000521467882208526	0.030171382495437	3.3361479201683
ENSELUG00000005354	1489341	Osteoglossocephalai	0.26988677133028	7.75247367419979	0.11089664141348	42.3929309384267
ENSELUG00000005354	186625	Clupeocephala	1	0.233633309009747	0.110207933630476	4.67422007523852
ENSELUG00000005354	1489388	Euteleosteomorpha	1	0.000000000163709046319127	0.109668375364962	1
ENSELUG00000005354	41705	Protacanthopterygii	1	0.00000000755971996113658	0.110420793339896	1
ENSELUG00000005315	117571	Euteleostomi	1	2.76189323214203	0.153338732885506	4.94036159203692
ENSELUG00000005315	41665	Neopterygii	1	0.15654793275462	0.152299401100723	3.20675750678507
ENSELUG00000005315	1489341	Osteoglossocephalai	0.174586350009982	8.91367406157951	0.15256815052435	1000
ENSELUG00000005315	186625	Clupeocephala	0.220481867598316	8.29152703436557	0.152161948227005	104.053009440229
ENSELUG00000005315	1489388	Euteleosteomorpha	1	0.0000000288855517283082	0.153331919584037	2.92095689365093
ENSELUG00000005315	41705	Protacanthopterygii	1	0	0.152934938981191	1
ENSELUG00000005315	41705	Protacanthopterygii	1	0.00000000363070284947753	0.153332009773203	3.3972654446212
ENSELUG00000022049	7898	Actinopterygii	1	0.0000000195868778973818	0.0826564664926962	1
ENSELUG00000022049	41665	Neopterygii	1	1.71614983474137	0.0824480854555374	2.52140357800756
ENSELUG00000022049	1489341	Osteoglossocephalai	1	0	0.0826548748957134	1
ENSELUG00000022049	1489341	Osteoglossocephalai	1	2.22426908933267	0.0821457220430479	3.16755215476565
ENSELUG00000022049	186625	Clupeocephala	0.584036568375652	5.69822119806486	0.0819467185470681	9.12852872965535
ENSELUG00000022049	1489388	Euteleosteomorpha	1	3.96261311681883	0.0818948709421985	3.1883308110632
ENSELUG00000020340	1489341	Osteoglossocephalai	0.102085479867696	10.3268262012716	0.177558814058884	3.25603509824312
ENSELUG00000020340	186625	Clupeocephala	0.00313419683018931	19.1909941469203	0.179581819355914	16.6462100272681
ENSELUG00000020340	1489388	Euteleosteomorpha	0.265708295417701	7.79520548009896	0.179943667085265	20.4198101863288
ENSELUG00000020340	41705	Protacanthopterygii	0.529943068789251	5.95450371001789	0.180280133294615	30.6719387401013
ENSELUG00000022056	7898	Actinopterygii	0.000812651787433541	22.5223053857335	0.0852076393468684	8.4576615365395
ENSELUG00000022056	1489341	Osteoglossocephalai	0.131973860687357	9.65269449984771	0.0869279228310558	16.2536401769767
ENSELUG00000022056	186625	Clupeocephala	0.115646416418089	9.99631413334282	0.0867588282881834	43.7712200333592
ENSELUG00000022056	1489388	Euteleosteomorpha	0.368874459710661	6.91425887207151	0.0871447633732978	44.5333701807207
ENSELUG00000022056	41705	Protacanthopterygii	1	4.22510552065796	0.0867363627195592	21.6489377227548
ENSELUG00000019869	41665	Neopterygii	1	0.00000000476575223729014	0.174290232171964	1
ENSELUG00000019869	186625	Clupeocephala	1	0.00000000279396772384644	0.174290105284152	3.70562607128769
ENSELUG00000019869	186625	Clupeocephala	0.0870095233778497	10.748283945919	0.172019214745625	8.88286554788403
ENSELUG00000019869	1489388	Euteleosteomorpha	1	0.202497348451288	0.174539922346496	3.26739564325955
ENSELUG00000019869	41705	Protacanthopterygii	1	0.347895477359998	0.173888465588517	3.31055427122652
ENSELUG00000012702	1489341	Osteoglossocephalai	0.000320645459375304	59.5590818584024	0.0848220481689896	8.41551992992528
ENSELUG00000012702	1489341	Osteoglossocephalai	0.000320645459375304	32.0038001100766	0.0858859666906034	358.137038193773
ENSELUG00000012702	1489341	Osteoglossocephalai	0.314370476830696	7.34222150983987	0.085885499665121	3.54072694542927
ENSELUG00000012702	186625	Clupeocephala	1	2.9830444031395	0.0860993843971959	2.80937881827017
ENSELUG00000012702	1489388	Euteleosteomorpha	1	0.0377268908196129	0.0861595384303601	2.94200256791608
ENSELUG00000012702	41705	Protacanthopterygii	1	1.18561778732692	0.0864262645835295	3.35900211684249
ENSELUG00000016256	7898	Actinopterygii	0.503093737626141	6.09526613082562	0.0609144560079931	3.5841969724129
